#OTU ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120
Bacteroides stercoris PLC246.19	1727362	2803071	6606815	408645	616634	33973	0	184489	0	417526	178990	2240313	29500	533773	41326	892	1136888	938788	129722	186915	0	174766	243535	82742	0	252709	155596	18040	87334	18268	959164	57041	4353	347233	3504	1945393	72493	51068	318355	22673	267729	95544	372454	36908	17453	8456	65626	141910	133908	11590	110516	199632	53250	36359	476700	39424	1036349	507950	11812	482	0	869250	1428744	1030655	421480	135056	66917	110473	0	177659	260674	0	0	29406	23293	60703	225572	219780	1918	6294	123631	82621	9986	2706082	290149	8403	13416	15260	125072	11909	15152	0	153467	20155	19288	429396	1657758	427628	196813	744637	46443	83271	13127	505195	103872	33012	16738	311197	77901	116429	44947	285580	12137	193964	327604	303358	84391	339413	107444	15716
Fusicatenibacter saccharivorans PLC246.34	9525	101462	33790	21050	55698	0	191636	47415	1857	109018	38810	23008	1228	30522	15515	58524	72543	267724	2381	31738	30833	155345	73408	53255	46901	0	78637	3073	34654	0	27400	32492	215038	960	1304	10855	2661	23047	52917	29847	8353	0	27495	60805	119729	839440	0	0	98137	21195	22508	48323	0	81279	45190	7556	16662	1020	15850	0	31337	3118	47405	10162	62007	131188	633	29763	940	32414	11149	89087	13234	39132	6980	5918	38625	25199	0	10842	62806	618	3895	0	3353	13944	17124	20344	65383	0	64549	0	106097	45672	69826	120088	62456	42759	70646	40820	0	30432	78393	0	100692	0	41709	104433	40841	6658	0	5677	12936	13366	6218	10484	13585	8312	33504	1534
Agathobaculum butyriciproducens PLC247.18	86185	55285	73209	2418	79892	19141	0	27667	23399	56774	55930	0	41922	102890	18781	44464	53848	110273	0	0	0	17135	28690	20139	28620	147342	86022	46893	167121	0	57143	0	8821	100194	13921	67373	18491	278098	120473	1358	0	106270	55118	5195	155513	5613	33552	0	54058	12595	149448	91540	31481	17193	142912	34558	70698	71525	13648	10908	22162	32322	7503	81586	15632	61633	52004	0	11683	44550	44187	0	11952	3521	15661	11730	55477	60342	18327	68661	131312	0	8652	179082	38964	125127	26507	9041	63469	6667	86810	0	45072	24778	1110	104504	11143	17602	53980	93561	17764	57488	7621	17176	5258	35353	9102	24872	51575	48788	9493	17422	7023	20294	81231	45991	56070	28373	107721	16121
Anaerostipes hadrus PLC247.23	195488	0	23848	274046	82110	190045	85538	33267	18481	70687	163545	24008	15572	67526	82721	219593	3774	313448	99411	28657	187313	19516	14887	222253	63179	37900	19904	31319	70176	72420	9588	14125	120307	88955	0	209612	81464	2451210	76133	127280	111342	23331	86062	112906	66223	138233	0	29465	187816	167001	10131	46861	201709	124111	70909	29371	211570	3534	104149	37011	219109	18723	36614	75928	94065	30083	266038	40927	1564	57210	49114	60047	108913	59285	88999	144384	51679	90787	0	0	0	111911	895	38240	0	83371	85292	144129	67122	19738	87963	2320	67829	3081	24762	94895	18331	46717	79260	196014	0	26870	99872	178733	309662	85711	107126	145052	167795	49640	24996	4962	7038	73150	0	29473	13954	0	65096	19724
Faecalibacterium longum PLC248.14	75711	28656	0	129028	215629	8147	58902	0	25654	276378	268426	7781	11755	0	15126	0	32956	0	56412	81953	0	99337	5880	41433	50016	8377	0	34712	13779	14773	38425	118402	11933	24779	26776	31616	51783	130987	762299	45001	46297	12023	45757	620693	42796	40555	57308	0	5096	39673	0	37739	23054	254254	42574	23275	141327	0	9427	0	45491	100803	46882	0	5248	19741	9707	23108	27779	39029	0	12518	35580	138990	28463	13058	137744	45954	0	0	0	7808	27467	30003	0	36624	16245	21230	115295	153174	93663	18967	362457	0	66865	69163	0	171250	54021	60011	19426	5480	264729	6278	37553	0	55021	224441	36325	66202	387621	140925	22334	30466	7301	18767	323853	144284	145032	125480
Blautia_A sp003471165 PLC248.17	38227	25467	35322	165986	262248	1007618	1612518	4752	35320	245733	117975	903248	30915	392848	227619	59320	77368	136354	57095	51018	125829	29814	12835	96219	36969	17337	113920	17788	71341	56356	12919	409049	90001	143430	25078	73713	50809	928065	362499	282148	2007406	42705	59245	753057	977933	716677	94687	897439	282491	83145	9109	132882	53742	298721	66545	40060	77382	50276	201358	0	327334	37552	78715	141264	107882	65534	43900	76889	43368	53037	94173	32766	215231	24224	89501	73419	64970	85849	0	310157	9161	41034	9006	355533	0	233928	159229	680011	1090978	31191	1208749	231302	28463	98327	19023	145308	43801	36531	85803	130419	11077	214753	240785	91564	354695	30603	118176	35381	36119	129963	15712	8515	99001	57607	158414	24506	68508	41966	35177	51259
Parabacteroides merdae PLC248.7	6145	105253	120725	1252	38380	4069	1071	21767	10000	14358	19896	70746	7869	48084	37094	1223	69796	107970	493912	16581	568	9211	116419	2422	2535	7452	167421	27031	58948	2721	54981	2355	1044	86701	3475	14761	34645	3309	469755	23729	17012	59022	47822	20409	0	10654	6076	4488	21016	13666	0	27564	2024	9520	51930	36224	6286	11371	25639	0	8746	10785	9672	65412	72441	143013	520	18880	16270	388472	18492	0	3993	0	65781	3197	1459	20933	0	0	34850	5937	18254	203315	221519	14078	38427	946	2398	41194	133040	0	12243	71633	23607	131362	10548	34284	13227	67285	0	15007	5897	3623	51031	73259	17702	4315	4939	19136	1873	893	25776	20711	3677	284038	47644	13328	108464	55830
Eubacterium_I ramulus PLC249.16	10106	552	7001	109047	13807	4363	67640	1867	4059	17227	7638	14139	15903	18480	28028	9807	6494	15108	33566	10388	1800	42918	1582	311567	18576	2700	2707	4313	4328	18625	2623	18883	218851	31891	4028	7430	9852	8766	3447	315648	9895	4454	39707	5542	4620	16677	5364	0	13702	16017	0	15178	75585	227907	20109	15763	15583	636	35882	0	34986	13050	4366	33139	40857	18661	68735	55316	10486	6184	2906	1037	24607	1226	48698	9769	257332	57878	576	1824	2195	4754	24148	5006	3236	4985	46223	116014	23978	2599	0	1703	165520	1528	161581	64568	4735	10414	303237	37663	760	9085	34973	8513	89403	1213	16897	62191	5351	108246	4564	1225	25243	31741	4722	10650	113704	2156	4433	51460
Blautia_A faecis PLC250.17	38027	3639	17245	128141	38750	32062	75369	0	11500	346755	62896	188051	99812	29635	194920	67720	108045	19904	253859	116049	9820	167960	17120	117371	38918	12212	11489	20890	29833	96395	40958	156612	38369	133861	39124	130326	63252	15075	13371	108546	321812	67009	217282	184392	42595	44519	15646	39118	58995	175846	20561	26938	44613	72883	50372	25993	67460	6745	106138	0	176165	76597	31260	47493	57902	64642	28233	46541	62569	43401	30429	12345	161414	25395	101298	5502	168465	533213	0	32607	1313	107904	3603	11547	7909	17138	113232	710066	1063887	106605	33573	8090	90724	399173	213238	137280	100562	367393	126182	111613	3275	195337	213327	242364	113705	605186	442329	139227	53749	284519	23776	4381	315775	144579	69120	46915	267518	63788	599657	155653
Clostridium_Q fessum PLC250.2	12812	1336	4669	12956	2117	1951	0	0	4566	6274	38909	12700	13123	0	0	0	0	194272	5593	6739	0	13107	7223	0	710	35477	45809	11868	21491	7454	23097	1225	12097	5052	2489	9633	14168	105644	0	16322	617897	2037	627	3202	0	0	2348	5388	19288	0	0	1712	4200	64469	4431	18497	15594	7681	1872	0	4685	0	1681	9194	2841	1571	2010	3951	2660	3444	1638	20229	2726	0	1287	3658	12549	13654	0	16731	0	1332	842	554	0	22830	7807	0	2383	95033	2987	0	18855	0	2391	12083	10512	8782	15345	17958	777	24740	70979	12858	4712	24729	2571	21375	5710	5831	21606	6832	832	0	7820	10850	9518	2954	28166	4531
Clostridium_AP scindens PLC250.23	663	0	1438	14206	897	5986	0	540	1569	1307	2197	273063	1115	5364	3154	1873	1775	741	1390	1807	1279	3883	8069	1426	1215	628	1399	517	724	3216	1145	1895	8638	1269	866	5928	1526	2595	1203	1330	1025575	2289	1610	1246	0	5671	0	4519	670	2615	1922	3975	3097	1155	2626	1326	1247	4351	2489	0	2073	792	1708	1404	1967	1020	3830	1766	813	999	92318	0	1209	1632	2098	0	2225	1673	0	12783	852	13129	2320	2205	0	12352	2771	1370	4814	959	10239	1670	1963	3231	6464	2405	1324	4331	3744	1794	566	1849	1551	6789	9178	7967	2804	8230	11584	5358	1122	2051	1701	7792	2485	2355	1584	8057	1699	3037
Pseudoruminococcus massiliensis PLC251.37	33865	0	78205	34228	14527	5627	1798	16558	10044	4725	20539	19051	4644	14698	91989	22314	4282	8697	90729	18492	1227	8447	8575	13453	8528	5013	16487	6767	8434	2197	8851	1205	14449	9815	2276	31474	19989	12018	13223	9482	5072	1856899	27431	20630	1310	0	1208	3935	19664	22615	6546	13764	14473	164864	8628	6863	40284	0	4432	0	4511	11282	6372	12358	15850	7719	13951	14301	5388	6924	20894	4924	35349	0	9995	2466	1729	7227	0	3747	0	0	19222	12954	11845	5329	1888	10917	17890	4045	5006	0	11329	7797	5264	19843	5418	10409	4441	27368	0	5960	598	545722	58288	14997	5319	15731	19339	21931	683	1245	1954	2430	1713	7092	5410	1714	2840	6792
Ruminococcus_C sp000980705 PLC253.25	95137	253334	119304	29861	109760	33785	25582	63211	23794	114066	182842	341993	51517	397555	92727	81508	123859	72780	219490	180085	0	186867	307401	71659	79879	629753	82312	30652	193654	115937	150350	183863	39635	83565	35506	89017	141801	24290	90140	35270	11681	148385	160810	84943	10724	6404	0	37391	191671	66006	208213	189321	72259	177406	70045	41428	91952	397284	31310	0	20549	145770	163007	147690	116125	106610	81368	283734	35193	192372	65189	97754	37042	18789	147457	9028	143204	66694	2762	0	270507	54251	65170	687954	73118	677824	57915	117348	72529	273696	181581	0	328328	77418	350052	197996	347924	182759	103132	172949	0	74358	111906	168744	49302	169592	170698	178656	78736	221285	9608	171591	67446	74096	7724	64340	132212	126548	99121	171286
Akkermansia sp905200945 PLC256.16	7419	10168	7539	4267	22195	2033	0	4577	0	7780	5534	8733	4556	3136	9044	13336	8686	34336	4663	1226	690	0	13873	12324	2967	4417	17606	6020	3285	0	11638	4115	3087	0	3360	7699	13494	2090	12728	6070	3959	17033	6458	2293	2127	9743	614	1287	15325	2566	4690	7404	5543	3350	3053	4751	7140	7543	1010	0	2197	4058	2706	9105	6661	7020	6713	6033	3817	17883	11554	0	0	4784	1889	2437	8142	23189	0	0	13336	3410	14324	3357	13604	1604	7176	8573	13490	7356	8750	13895	4638	0	11722	9577	2966	11645	3675	11302	7335	3597	0	3574	26233	7917	1142	0	16407	17046	0	1561	9219	12998	3912	9109	949	0	11107	4529
Coprococcus sp000154245 PLC258.24	623	0	610	1270	1693	2981	2237	1232	1200	1453	1216	1193	14813	3631	3138	4247	1138	2189	16693	1431	0	1919	0	4162	767	0	0	10379	2121	4852	933	1275	2189	2032	1660	2085	9740	2899	0	8443	1306	1816	329651	8273	0	1657	9209	0	3356	889	0	562	5104	906	578	2010	1184	0	5001	0	8347	553	869	837	159417	0	3883	118620	60603	936	806	0	3496	0	95815	0	994	834	0	0	0	4326	0	0	545	0	5413	2023	847	0	0	611	1256	0	779	23979	1731	753	3404	2067	750	709	1864	890	4341	988	3899	1838	11872	33843	3984	0	1468	977	1061	17542	23909	0	802	1309
Fusicatenibacter saccharivorans PLC258.41	106523	57823	64602	42069	75633	1878	137144	80509	5857	110708	73280	29145	2603	43265	86480	22398	100570	155996	30191	55034	19943	126223	60726	60105	85410	47566	40885	22788	20599	9349	109004	73631	57562	555	4813	39275	81408	68807	26572	102551	2994	0	1467901	72742	33838	180658	3030	0	84144	26987	18797	81798	1692	203271	73210	2424	123499	25586	33790	0	54401	21108	56602	43957	78482	139252	1153	42720	14117	49520	0	119058	34319	36063	21316	11098	54893	50556	0	22292	67412	4847	14011	34655	25163	38095	41802	46584	126262	0	53849	0	143236	52922	157892	162384	94461	21738	116556	65410	1518	36359	169111	0	113698	15007	65954	145503	70379	1947	0	2640	29460	13778	6353	17920	88463	7010	22544	22752
Mediterraneibacter torques PLC259.12	17274	3364	277675	738158	2017	67246	11246	534	1507	26202	34273	0	2886	6753	190780	316967	1888	60771	6744	59626	2241	394632	126927	37555	8070	9930	21577	23531	105569	8586	5584	17039	97645	124850	6088	13846	61767	4727	257933	52557	101179	262989	11091	108012	0	188190	16641	0	155640	431326	4465	257757	202264	380104	5915	3604	72646	4561	117244	0	136519	16084	1257873	23622	120464	119237	157743	28129	3186	141381	305830	0	98012	3700	76485	2026	69619	144039	3451	1815	5910	115698	105064	87503	96021	131681	326249	28856	939788	160576	131636	4538	38776	491957	19544	24589	151263	166210	534753	104671	2664	2140	0	631514	298221	78622	6063	93282	6419	307806	30291	171210	90470	21369	15045	5685	102294	78899	209119	6438
Bacteroides fragilis PLC264.21	747362	5176811	123526	62392	283873	90177	87002	89194	0	234676	90027	147184	44468	210195	61331	161799	309073	483444	33288	762722	129287	81419	25697	352065	52883	84377	131680	27673	146806	2127015	202918	125160	61862	124684	1393895	117587	77187	201874	300785	96295	327036	209420	121435	45679	135796	11300647	1012	106155	140838	63115	199567	108880	414745	88556	104868	49877	449020	135396	46299	70182	63497	80205	157972	337308	52630	753738	476096	135393	13965	1458696	371094	95688	92170	42801	45590	103249	303116	39671	93947	119052	154364	27735	31150	61543	164023	807303	52011	101411	76455	62787	72866	314263	96752	102301	71504	274736	85554	100376	413238	199584	5769499	79712	72523	50189	251989	110073	21094	477157	121003	115441	26900	132596	76989	537060	217225	99949	50166	92301	418685	30112
Clostridium_Q sp000435655 PLC266.14	28016	46532	45557	15876	58095	10715	8860	40307	0	14407	62581	76935	26717	58343	46419	10484	60353	54559	50501	66340	6644	78114	67702	15087	61230	96934	66727	22190	63897	31806	100743	46505	125012	12390	25354	55951	49138	41117	55415	81255	6490	100733	40379	31650	3266	37131	7541	630939	125613	53668	46976	79674	45725	1427	56649	32690	41310	36553	30118	0	33168	52004	58986	34766	31293	119616	47164	71548	14647	25749	38207	0	1728	16941	35623	7224	44392	96801	0	18892	71935	37696	32520	74717	67536	38943	52232	87941	83965	39135	64767	0	39124	16258	15379	116809	94889	38191	76991	77653	0	98032	69640	47402	74006	52581	32846	16428	93063	16117	0	0	46843	73562	23084	25592	144841	17695	109043	35191
Blautia sp900541955 PLC266.3	4103	3374	4331	20684	5725	205798	32703	9325	1222	7589	13789	11240	2929	4713	11612	169688	3243	1064	4770	11331	1356	10222	2997	6489	8184	3285	3182	1071	4781	3559	7671	10300	56332	7327	1943	3437	3252	2596	1919	11974	17084	9613	9267	23027	9000	17061	886	280068	2768	2471	4658	5810	10862	2705	5538	1132	8475	3624	2698	0	4206	3732	5169	0	4613	2268	5221	3895	0	7705	6367	3303	18472	3039	3506	652	9763	8751	0	9384	1777	21160	2944	34302	0	5138	3818	28131	46139	8047	26830	981	16253	3415	16047	10301	4837	22408	10612	8053	17386	2510	2842	64603	8426	3298	6454	17050	4300	33051	7744	2547	3965	7599	4732	2377	5761	4016	2673	3180
Phascolarctobacterium faecium PLC267.4	45213	4007	20282	9573	3231	41412	10602	0	1558	31539	28122	9114	3925	112389	0	19617	23609	0	1601	0	36071	20699	9227	10446	0	86077	83484	3169	7795	0	29007	11751	11466	13851	8736	15858	0	17629	55388	11247	119793	0	3387	14694	34277	12900	51746	0	285355	34150	2897	2513	5827	72341	52527	0	36889	2153	5553	12704	11370	0	48025	2409	13182	2448	2964	0	819	0	61735	5915	16637	878	2494	31182	126193	58934	9334	17174	650	139911	25219	0	0	9783	5080	8327	245472	18048	156829	0	0	37295	10085	0	478	25662	0	13547	1436	18309	0	179173	101064	77037	3818	39478	0	17915	3063	25030	0	3252	87981	12218	0	39794	0	3435
Blautia_A wexlerae PLC268.24	0	16133	18834	44837	0	81610	15673	18832	19320	26868	0	1482	19841	26400	82130	96186	123637	10404	24038	39907	37126	0	34629	218629	10586	0	11227	0	16192	10246	15436	122246	172875	45579	16067	90026	59987	4043	1164	299760	36712	19925	40478	26281	2195	100727	3957	1503162	89960	1113161	5758	42207	90034	51418	20054	1944	0	20071	103962	0	296614	4155	18080	80466	207006	25665	48164	49177	0	25092	0	0	226211	5822	25371	4688	36662	50855	0	59065	20328	144385	1519	0	5711	0	71216	71508	6576	83733	3304	0	78459	0	21789	47043	9761	52619	173023	65742	47734	19357	100271	263703	580717	50031	92600	99313	30099	69260	53597	15821	47160	17315	8474	10711	41808	22428	13673	17689
Acidaminococcus intestini PLC268.25	1112	0	2535	11509	7362	2160	2961	3100	1232	20720	1432	15265	0	3773	6430	7822	5650	2082	3490	5871	633	9186	1321	1769	5757	5101	5085	1203	2630	1131	9107	13720	1531	10201	1957	13077	8106	6947	7895	5193	3835	15934	4237	11193	2882	4520	0	1063	5726	667937	19450	2400	167004	39243	4048	2060	2811	11008	2738	808	4117	3601	5313	2463	0	33561	151225	20840	4145	22502	3138	903	5151	4133	4570	1583	15330	10219	665	2704	2903	6439	1827	0	2095	2070	4281	6702	12655	4959	16460	0	11246	29934	13233	3974	8102	5136	6488	59979	1704	3094	5239	29098	4766	4295	12187	9602	15554	11206	3052	1824	5791	5378	33985	3068	4789	2102	655	9456
Ligilactobacillus ruminis PLC268.42	55028	0	32371	4409	13674	21449	3377	30735	5234	6889	2622	10017	12467	28346	8293	12343	28529	9729	7549	16987	0	8152	2897	4903	11233	35737	20833	11822	29924	1402	13364	40803	0	16463	1703	10660	18865	4318	51764	0	1785	29050	17559	8389	687	4007	2215	1178	20466	514760	31872	27490	7522	5026	9305	12193	45759	14725	5075	0	459	25028	14234	17699	19502	20578	12562	16557	5415	21010	12324	2036	4062	693	4387	2728	11314	8539	0	666	14334	0	3695	12830	31469	10994	5074	1596	2115	26893	9240	0	9906	6926	9686	32919	6755	5141	0	36608	0	14575	5493	1221	5573	9735	6385	6027	34877	6736	0	4172	2922	67595	3195	9759	13177	11691	27488	10034
Finegoldia magna PLC268.8	10540	0	8488	10670	6910	60330	4252	10118	53052	4358	8934	22095	3215	8241	38535	13600	3996	701	17398	191437	13275	9113	7239	24374	32815	0	465	6057	1262	53509	4018	7286	17147	24030	1009	11606	8697	6099	2242	23419	5524	162492	7297	5720	249604	21149	0	584578	10741	1555981	1538721	26746	27238	24925	3634	12919	20684	88044	7759	538	38879	816	3630	95161	14555	0	29650	3003	18248	5703	7069	11126	8048	11937	3419	32349	0	4227	646	149512	0	48674	1175	1116	0	2966	2959	20722	14485	3857	359632	29164	0	3261	3743	4508	194604	2688	5582	20051	23643	10411	11331	7993	29828	2803	0	59299	77399	24117	6759	4933	0	4869	57698	7360	1070	2837	4346	0
Blautia_A wexlerae PLC274.12	0	13511	10718	53000	14900	44331	38424	13933	10910	17056	184398	11357	19195	12783	23042	146655	74307	0	7467	5992	44082	9413	33952	310753	13471	4168	5458	0	8303	12461	4746	112574	307816	24803	24519	248668	6103	15762	503	732526	87238	0	12766	34197	35490	151566	3091	784455	135621	0	363684	141097	6561	0	10484	6219	0	17396	180939	0	84135	6845	2566	37036	67014	25991	4570	45129	0	24812	3243	0	144367	35575	43432	1891	56759	1554	0	67034	23492	65453	29795	28011	9525	5126	123318	53754	39922	51281	16214	18402	69101	15851	0	52563	7300	91123	53582	150239	28981	0	174106	165118	276176	70928	27740	91555	9756	120975	58092	8433	23597	17932	6381	937	9664	13391	15671	15491
Streptococcus pasteurianus PLC274.20	24416	26755	64376	29796	12283	42964	9665	13787	118106	18982	114841	46475	16722	15467	28542	237123	4907	14022	18155	31101	10172	20811	23134	27226	8981	740	42250	2836	16516	34396	39525	25225	23843	28434	0	28140	10469	6381	26201	92308	20296	4175	10278	20118	45125	11718	3064	120716	31894	19521	385167	19128	15611	73488	23511	5017	30186	2592	26973	20151	42483	12729	0	12447	2770	4090	10403	7524	8192	11802	2465	14664	4693	34065	10313	21816	12360	11323	20512	3364	27312	3522	0	13264	2405	23082	17281	17101	12404	10991	37917	80165	1362	0	6644	23693	5384	16181	4052	26168	0	17564	9123	57137	45695	42486	1007	21018	13304	17294	194899	5890	9423	26629	4130	11687	6230	14340	19143	5490
Streptococcus salivarius PLC275.3	3446	1096	1542	1505	1808	7327	85625	8114	73290	11038	17987	322207	122693	3515	1127	29392	139629	10706	19056	42136	5405	19707	6345	5210	4867	0	7294	1041	1333	887	7762	1558	10958	210374	6142	1210	4881	1639	2800	56259	776	0	35945	23762	0	5285	4124	17027	4191	5102	32367	280858	32536	7970	11021	4219	3982	4247	56833	9586	3019	429991	3207	3419	7266	0	24844	1967	7624	3224	3419	52800	609	185980	3942	994	0	3773	17944	1282	7803	1355372	47883	1183	0	28881	37408	40727	118655	8870	18300	926674	0	1951	1026	5137	28223	1063	113118	11300	2549	1269	19866	7156	9739	591	14480	15371	19355	33938	40056	3599	8227	4203	8558	1270	114685	5863	3319	1504
Phocaeicola plebeius_A PLC285.16	45153	22362	622521	25810	1488677	54901	44450	890085	139590	26747	1229774	18613	107135	1108461	44471	60928	3095491	101253	44829	51517	9671	94155	54614	419776	121098	262793	50710	775731	3547306	13460	830325	6213	36109	21943	123944	1189903	217488	25472	819468	30150	67452	313227	70662	16498	12670	9586	977308	15418	97082	66848	9007	1883136	43638	1014814	49022	251258	43176	1650	15654	0	59253	402084	46537	2089391	100794	52896	50799	292723	65729	55071	57089	20589	20592	17426	115680	0	389578	110791	0	8430	58068	12305	25069	50270	142838	58058	21523	40421	79222	30201	36566	131264	598759	229422	63176	53051	73250	32893	270773	741984	9742	325349	34401	44709	65749	140069	34370	57166	69589	411281	146807	9235	18484	31279	78292	264938	81214	35999	1055807	94363
Lachnospirales PLC285.20	0	97447	33690	9810	24299	0	5212	22142	774	0	7989	10684	5340	0	4201	57625	24564	26029	18386	8168	847	9188	7045	33510	14799	38037	35684	7482	0	2654	0	4782	63213	30555	0	0	12068	48614	26642	14872	187249	12074	19053	7727	832	14329	2597	0	0	5393	964	2996	10327	936023	735	5130	0	8769	13097	0	13475	4608	1537	25373	24639	0	14827	17418	2339	0	0	25043	17325	20112	13382	5482	52096	21914	0	0	54495	0	0	14047	4830	20080	6915	10917	31189	1620	75243	2559	19393	3512	2024	6772	0	13196	19415	1849	0	1646	20608	6142	45847	17781	5328	0	11738	17237	588	0	3270	1084	1248	6854	0	2947	23855	4971
Prevotella copri_B PLC286.23	31247	71294	32802	19512	63621	38966	0	30508	513172	69092	97105	2974	205244	58305	19726	19330	51878	171780	580	7099	6726	3977	69570	34263	586865	19466	137380	572282	12137	182666	52043	49821	11903	95365	253901	45409	48287	15595	89244	830	19388	7264	38185	57427	31123	49706	748744	67373	72369	209855	40715	0	106284	37587	2287302	281133	32672	67441	11288	10182	71081	97786	21090	157680	81824	18034	165565	74175	300661	172582	17602	0	258641	5464	303881	35792	127541	258267	7436	0	83915	0	0	34914	325491	22102	18254	11716	0	1010091	25377	356812	28268	11361	0	180894	12274	66554	12579	39070	872314	236407	270723	55241	22632	40518	107374	34399	2512	14015	774603	16141	51327	2953	0	281150	33051	122857	934500	190686
Acetatifactor sp900066565 PLC290.12	398685	13818	41777	8476	43756	6856	0	1659	0	552	49421	18639	8830	29491	1227	6350	32989	7596	16507	17156	1330	57188	11493	0	4485	12102	12333	25371	19510	2368	8427	17716	11326	6665	1459	14617	57656	3690	27597	2947	0	7050	11558	164911	6595	3130	8058	588	20947	9856	4316	39703	17800	7552	8339	101223	1161333	0	2564	0	3194	0	40813	7430	23620	5922	12830	51106	28671	19649	31959	1578	584	6719	144312	3911	82422	101953	0	0	11364	9936	2413	72858	13920	26187	5640	21689	3787	14824	4999	0	5892	7828	32444	31625	51944	282742	4559	15820	0	29682	9710	0	874	8881	8268	22800	10375	233489	4453	542	2823	7239	6794	13533	15880	7251	51024	21202
Bacteroides thetaiotaomicron PLC291.9	588425	3349569	100456	43464	279080	1399052	0	81186	6252	25813	9464	481435	76997	153255	6476	131153	178657	260222	152880	320612	815	32833	1149826	9184	3723	895591	26264	59896	186473	131828	174258	23384	116398	339210	7394	360630	62246	0	144736	139655	183796	739368	150828	214838	4850	9761	57997	32940	541528	40936	52447	147489	393076	628592	25835	43981	219836	1109389	40672	272127	27949	1405258	660087	44728	105729	713429	532981	363831	101291	75022	0	0	3975	2534745	28924	354972	99793	395048	257480	19998	1598289	27314	7594	0	58818	436836	52979	2695	31400	29666	1609787	3671	20686	60113	15063	73612	246451	133786	18865	132029	867041	94893	17572	50213	23879	831512	195326	371771	123838	285041	23196	36182	16562	9437	5499	379535	42462	200696	634398	100287
Lentihominibacter faecis PLC292.10	4159	0	4309	12758	4961	9216	11287	30582	7535	7354	3128	10826	15797	5346	27375	0	22912	1622	46420	14220	4421	9213	4321	18391	10543	9944	2313	4440	9118	4757	4589	18500	7010	12151	10349	3463	17571	16938	3222	6976	8730	44747	21232	53664	9831	8660	10573	4318	5883	33901	0	11000	20169	7005	16093	10579	10025	478	168257	0	7080	2886	5637	12908	13701	14791	26914	35096	24395	20991	4259	483	17410	634	16035	822	31433	25038	534	3604	0	3552	106720	1250	33400	4232	128356	16704	7277	47165	9762	3193	28859	10809	53015	6611	35611	30383	15052	18521	0	10591	17122	2394	24303	477	23514	17923	24417	41233	7680	1812	29085	76816	6375	9727	8149	2840	1668	30911
Anaerostipes hadrus_A PLC296.25	20425	1485	1907	6232	7755	36453	3366	726	1190	642	1789	8366	744	8746	63192	61341	5838	0	0	1127	0	527	0	45539	82186	0	2057	2877	5674	3486	0	6929	13512	2099	4337	36539	6653	0	0	642	10699	1800	22074	12825	0	6480	15395	24598	12598	18031	0	3027	39340	964381	2743	1268	22329	0	36282	0	20570	2902	486	5799	8165	876	56244	30327	1621	4414	0	5402	5321	3436	12803	0	1576	1836	0	0	0	8434	13540	0	1261	12549	18203	0	829	0	0	0	14708	1168	5976	974	700	2217	43089	14505	1334	3178	11129	20693	33524	7443	5623	12982	548	5935	4183	527	2995	0	1205	1377	4436	0	0	3665
Eggerthella lenta PLC297.6	12757	1258	9120	14550	5485	28098	0	1999	0	1727	10678	1083	1794	16434	15967	54279	537	2514	5212	7241	15234	16448	3506	89425	11769	5763	10495	0	6576	17816	2061	20121	21997	42745	571	2224	5465	2040	4502	89720	13305	2504	2507	39478	8247	85915	540	8827	39138	734	93139	25166	5837	42597	34533	523	15789	4075	8369	0	78922	0	5968	4642	5013	37230	5484	0	4446	7005	7620	38986	5183	21084	1033	0	10985	12927	540	2411	909	32173	2184	28104	1836	1503	7666	35713	172914	39689	138294	1930	24628	51475	0	9007	38210	8913	14453	3287	978	1861	4432	6947	32043	13135	13649	26271	28274	35996	0	8772	3588	2656	892	1362	0	7252	3424	4257
Enterocloster sp001517625 PLC298.4	502	38614	3457	19850	615	34824	8893	731	559	959	23608	22554	1191	26793	2041	91652	944	14193	1781	976	885	36206	34106	797	0	2348	661	0	791	13307	1817	6215	1364759	1760	1164	3544	1347	94698	6457	133244	5616	1377	1377	2289	9331	55180	0	111141	38931	13096	2559	1876	922	16636	1016	1135	877	30590	1361	0	8222	534	2477	14694	858	839	871	1771	1003	686	21383	626	2160	1890	769	6708	1577	17537	0	172519	404819	21813	686	1784	0	11068	1685	1800	25479	2265	230487	0	1672	46819	3098	2151	1663	5620	5694	812	0	9360	1126	148971	5683	34179	3378	0	1548	6688	119827	1356	1811	1586	1180	673	1234	1061	335468	1125
